fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2
167001,2025-10-22,1.588,1.730,2025-10-22,1.6074,2025-10-22,1.6048,,-0.16,-1.21,,1405,0,0.000,-0.13,0,167001,
167001,2025-10-23,1.585,22.300,2025-10-23,1.6026,2025-10-23,1.6109,,0.52,-1.1,,1405,0,0.000,0.22,0,167001,
167001,2025-10-24,1.621,42.030,2025-10-24,1.6232,2025-10-24,1.6246,,0.09,-0.14,,1405,0,0.000,1.37,0,167001,
167001,2025-10-27,1.637,1.220,2025-10-27,1.6442,2025-10-27,1.6445,,0.02,-0.44,,1405,0,0.000,1.31,0,167001,
167001,2025-10-28,1.64,1.710,2025-10-28,1.6418,2025-10-28,1.6355,,-0.38,-0.11,,1405,0,0.000,-0.53,0,167001,
167001,2025-10-29,1.651,2.840,2025-10-29,1.654,2025-10-29,1.6655,,0.70,-0.18,,1403,-2,-0.140,1.44,0,167001,
167001,2025-10-30,1.635,41.960,2025-10-30,1.6339,2025-10-30,1.6426,,0.53,0.07,,1403,0,0.000,-0.69,0,167001,
167001,2025-10-31,1.618,0.760,2025-10-31,1.6239,2025-10-31,1.6144,,-0.59,-0.36,,1403,0,0.000,-1.19,0,167001,
167001,2025-11-03,1.609,2.600,2025-11-03,1.6233,2025-11-03,1.6255,,0.14,-0.88,,1403,0,0.000,0.10,0,167001,
167001,2025-11-04,1.596,3.810,2025-11-04,1.6082,2025-11-04,1.6105,,0.14,-0.76,,1403,0,0.000,-0.79,0,167001,
167001,2025-11-05,1.603,8.810,2025-11-05,1.6172,2025-11-05,1.6175,,0.02,-0.88,,1403,0,0.000,0.58,0,167001,
167001,2025-11-06,1.624,9.150,2025-11-06,1.6383,2025-11-06,1.6347,,-0.22,-0.87,,1403,0,0.000,1.08,0,167001,
167001,2025-11-07,1.614,6.270,2025-11-07,1.6296,2025-11-07,1.6314,,0.11,-0.96,,1403,0,0.000,-0.42,0,167001,
167001,2025-11-10,1.621,0.600,2025-11-10,1.6343,2025-11-10,1.6363,,0.12,-0.81,,1403,0,0.000,0.41,0,167001,
167001,2025-11-11,1.616,0.520,2025-11-11,1.6252,2025-11-11,1.6213,,-0.24,-0.57,,1391,-12,-0.860,-0.80,0,167001,
167001,2025-11-12,1.607,0.220,2025-11-12,1.6246,2025-11-12,1.6244,,-0.01,-1.08,,1389,-2,-0.140,-0.05,0,167001,
167001,2025-11-13,1.623,4.180,2025-11-13,1.6371,2025-11-13,1.6440,,0.42,-0.86,,1389,0,0.000,1.19,0,167001,
167001,2025-11-14,1.608,0.660,2025-11-14,1.6225,2025-11-14,1.6160,,-0.40,-0.89,,1389,0,0.000,-1.29,0,167001,
167001,2025-11-17,1.608,3.880,2025-11-17,1.6109,2025-11-17,1.6105,,-0.02,-0.18,,1389,0,0.000,-0.74,0,167001,
167001,2025-11-18,1.577,0.110,2025-11-18,1.5988,2025-11-18,1.5993,,0.03,-1.36,,1389,0,0.000,-0.72,0,167001,
167001,2025-11-19,1.6,2.730,2025-11-19,1.607,2025-11-19,1.6109,,0.24,-0.44,,1389,0,0.000,0.75,0,167001,
167001,2025-11-20,1.589,1.900,2025-11-20,1.6104,2025-11-20,1.5997,,-0.66,-1.33,,1389,0,0.000,-0.46,0,167001,
167001,2025-11-21,1.578,1.760,2025-11-21,1.5831,2025-11-21,1.5782,,-0.31,-0.32,,1389,0,0.000,-2.00,0,167001,
167001,2025-11-24,1.577,13.280,2025-11-24,1.5859,2025-11-24,1.5807,,-0.33,-0.56,,1385,-4,-0.290,-0.15,0,167001,
167001,2025-11-25,1.592,6.150,2025-11-25,1.6018,2025-11-25,1.6014,,-0.02,-0.61,,1385,0,0.000,0.98,0,167001,
167001,2025-11-26,1.592,1.970,2025-11-26,1.6059,2025-11-26,1.6090,,0.19,-0.87,,1385,0,0.000,0.45,0,167001,
167001,2025-11-27,1.59,9.800,2025-11-27,1.6083,2025-11-27,1.6064,,-0.12,-1.14,,1385,0,0.000,0.03,0,167001,
