fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2
163409,2025-10-22,1.416,8.970,2025-10-22,1.419,2025-10-22,1.4154,,-0.25,-0.21,,4704,0,0.000,-0.53,0,163409,
163409,2025-10-23,1.409,3.400,2025-10-23,1.418,2025-10-23,1.4199,,0.13,-0.63,,4704,0,0.000,0.06,0,163409,
163409,2025-10-24,1.445,20.900,2025-10-24,1.442,2025-10-24,1.4449,,0.20,0.21,,4704,0,0.000,1.90,0,163409,
163409,2025-10-27,1.459,19.700,2025-10-27,1.459,2025-10-27,1.4672,,0.56,0.0,,4704,0,0.000,1.75,0,163409,
163409,2025-10-28,1.437,19.570,2025-10-28,1.44,2025-10-28,1.4410,,0.07,-0.21,,4704,0,0.000,-1.24,0,163409,
163409,2025-10-29,1.458,81.810,2025-10-29,1.467,2025-10-29,1.4627,,-0.29,-0.61,,4704,0,0.000,1.58,0,163409,
163409,2025-10-30,1.461,51.370,2025-10-30,1.46,2025-10-30,1.4676,,0.52,0.07,,4704,0,0.000,0.04,0,163409,
163409,2025-10-31,1.446,5.120,2025-10-31,1.446,2025-10-31,1.4389,,-0.49,0.0,,4706,2,0.040,-1.44,0,163409,
163409,2025-11-03,1.441,8.080,2025-11-03,1.455,2025-11-03,1.4571,,0.14,-0.96,,4706,0,0.000,0.77,0,163409,
163409,2025-11-04,1.416,6.620,2025-11-04,1.424,2025-11-04,1.4285,,0.32,-0.56,,4706,0,0.000,-1.82,0,163409,
163409,2025-11-05,1.422,9.550,2025-11-05,1.446,2025-11-05,1.4319,,-0.98,-1.66,,4706,0,0.000,0.56,0,163409,
163409,2025-11-06,1.453,31.680,2025-11-06,1.468,2025-11-06,1.4712,,0.22,-1.02,,4704,-2,-0.040,1.74,0,163409,
163409,2025-11-07,1.445,29.990,2025-11-07,1.462,2025-11-07,1.4557,,-0.43,-1.16,,4700,-4,-0.090,-0.84,0,163409,
163409,2025-11-10,1.435,3.250,2025-11-10,1.448,2025-11-10,1.4500,,0.14,-0.9,,4675,-25,-0.530,-0.82,0,163409,
163409,2025-11-11,1.428,12.900,2025-11-11,1.448,2025-11-11,1.4330,,-1.04,-1.38,,4675,0,0.000,-1.04,0,163409,
163409,2025-11-12,1.428,18.640,2025-11-12,1.426,2025-11-12,1.4389,,0.90,0.14,,4675,0,0.000,-0.63,0,163409,
163409,2025-11-13,1.457,21.980,2025-11-13,1.467,2025-11-13,1.4618,,-0.35,-0.68,,4675,0,0.000,2.51,0,163409,
163409,2025-11-14,1.438,28.640,2025-11-14,1.433,2025-11-14,1.4289,,-0.29,0.35,,4675,0,0.000,-2.60,0,163409,
163409,2025-11-17,1.422,7.630,2025-11-17,1.428,2025-11-17,1.4290,,0.07,-0.42,,4675,0,0.000,-0.28,0,163409,
163409,2025-11-18,1.401,16.340,2025-11-18,1.402,2025-11-18,1.4126,,0.76,-0.07,,4675,0,0.000,-1.08,0,163409,
163409,2025-11-19,1.385,30.730,2025-11-19,1.397,2025-11-19,1.3980,,0.07,-0.86,,4661,-14,-0.300,-0.28,0,163409,
163409,2025-11-20,1.381,7.250,2025-11-20,1.381,2025-11-20,1.3865,,0.40,0.0,,4653,-8,-0.170,-0.75,0,163409,
163409,2025-11-21,1.341,13.380,2025-11-21,1.339,2025-11-21,1.3411,,0.16,0.15,,4653,0,0.000,-2.89,0,163409,
163409,2025-11-24,1.343,17.250,2025-11-24,1.352,2025-11-24,1.3498,,-0.16,-0.67,,4653,0,0.000,0.80,0,163409,
