fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2
501099,2025-10-22,2.399,35.780,2025-10-22,2.4199,2025-10-22,2.4250,,0.21,-0.86,,356,0,0.000,-0.42,0,501099,
501099,2025-10-23,2.377,54.280,2025-10-23,2.388,2025-10-23,2.4133,,1.06,-0.46,,356,0,0.000,-0.27,0,501099,
501099,2025-10-24,2.482,34.030,2025-10-24,2.5405,2025-10-24,2.4569,,-3.29,-2.3,,356,0,0.000,2.89,0,501099,
501099,2025-10-27,2.604,67.050,2025-10-27,2.6582,2025-10-27,2.6046,,-2.02,-2.04,,357,1,0.280,2.52,0,501099,
501099,2025-10-28,2.644,78.460,2025-10-28,2.6449,2025-10-28,2.6466,,0.06,-0.03,,354,-3,-0.840,-0.44,0,501099,
501099,2025-10-29,2.691,65.040,2025-10-29,2.6868,2025-10-29,2.6755,,-0.42,0.16,,353,-1,-0.280,1.16,0,501099,
501099,2025-10-30,2.628,27.180,2025-10-30,2.6454,2025-10-30,2.6389,,-0.25,-0.66,,353,0,0.000,-1.78,0,501099,
501099,2025-10-31,2.534,78.770,2025-10-31,2.5106,2025-10-31,2.5511,,1.61,0.93,,339,-14,-3.970,-3.57,0,501099,
501099,2025-11-03,2.5,71.510,2025-11-03,2.5351,2025-11-03,2.5091,,-1.03,-1.38,,339,0,0.000,-0.06,0,501099,
501099,2025-11-04,2.497,21.930,2025-11-04,2.4897,2025-11-04,2.5122,,0.90,0.29,,339,0,0.000,-0.90,0,501099,
501099,2025-11-05,2.467,38.060,2025-11-05,2.5142,2025-11-05,2.4934,,-0.83,-1.88,,339,0,0.000,0.15,0,501099,
501099,2025-11-06,2.574,66.050,2025-11-06,2.618,2025-11-06,2.6014,,-0.63,-1.68,,339,0,0.000,3.47,0,501099,
501099,2025-11-07,2.535,92.930,2025-11-07,2.5592,2025-11-07,2.5717,,0.49,-0.95,,339,0,0.000,-1.77,0,501099,
501099,2025-11-10,2.513,77.020,2025-11-10,2.5282,2025-11-10,2.5321,,0.15,-0.6,,339,0,0.000,-1.06,0,501099,
501099,2025-11-11,2.444,50.600,2025-11-11,2.4525,2025-11-11,2.4755,,0.94,-0.35,,339,0,0.000,-2.08,0,501099,
501099,2025-11-12,2.459,49.390,2025-11-12,2.4481,2025-11-12,2.4622,,0.58,0.45,,338,-1,-0.290,0.39,0,501099,
501099,2025-11-13,2.445,33.620,2025-11-13,2.4625,2025-11-13,2.4671,,0.19,-0.71,,338,0,0.000,0.78,0,501099,
501099,2025-11-14,2.404,32.080,2025-11-14,2.3599,2025-11-14,2.3919,,1.36,1.87,,338,0,0.000,-2.87,0,501099,
501099,2025-11-17,2.37,25.340,2025-11-17,2.3721,2025-11-17,2.3600,,-0.51,-0.09,,338,0,0.000,0.00,0,501099,
501099,2025-11-18,2.371,7.220,2025-11-18,2.3512,2025-11-18,2.3702,,0.81,0.84,,338,0,0.000,-0.08,0,501099,
501099,2025-11-19,2.345,4.550,2025-11-19,2.3562,2025-11-19,2.3609,,0.20,-0.48,,338,0,0.000,0.41,0,501099,
501099,2025-11-20,2.356,18.260,2025-11-20,2.3521,2025-11-20,2.3565,,0.19,0.17,,338,0,0.000,0.01,0,501099,
501099,2025-11-21,2.257,16.390,2025-11-21,2.2222,2025-11-21,2.2579,,1.61,1.57,,338,0,0.000,-4.01,0,501099,
501099,2025-11-24,2.232,19.750,2025-11-24,2.2115,2025-11-24,2.2096,,-0.09,0.93,,343,5,1.480,-0.57,0,501099,
501099,2025-11-25,2.318,40.050,2025-11-25,2.2668,2025-11-25,2.2396,,-1.20,2.26,,343,0,0.000,1.27,0,501099,
501099,2025-11-26,2.362,36.490,2025-11-26,2.3423,2025-11-26,2.3290,,-0.57,0.84,,348,5,1.460,2.74,0,501099,
