fund_id,price_dt,price,volume,net_value_dt,net_value,est_val_dt,est_val,est_val_increase_rt,est_error_rt,discount_rt,amount_dt,amount,amount_incr,amount_increase_rt,ref_increase_rt,is_est,code,est_val2
169201,2025-10-22,1.637,10.100,2025-10-22,1.6016,2025-10-22,1.6109,,0.58,2.21,,85,0,0.000,0.10,0,169201,
169201,2025-10-23,1.604,8.250,2025-10-23,1.5965,2025-10-23,1.6062,,0.61,0.47,,97,12,14.120,0.29,0,169201,
169201,2025-10-24,1.642,22.090,2025-10-24,1.7095,2025-10-24,1.6265,,-4.86,-3.95,,100,3,3.090,1.88,0,169201,
169201,2025-10-27,1.743,13.500,2025-10-27,1.8064,2025-10-27,1.7315,,-4.15,-3.51,,100,0,0.000,1.29,0,169201,
169201,2025-10-28,1.77,7.910,2025-10-28,1.7789,2025-10-28,1.7977,,1.06,-0.5,,99,-1,-1.000,-0.48,0,169201,
169201,2025-10-29,1.782,8.930,2025-10-29,1.8085,2025-10-29,1.7852,,-1.29,-1.47,,99,0,0.000,0.35,0,169201,
169201,2025-10-30,1.771,9.840,2025-10-30,1.7451,2025-10-30,1.7814,,2.08,1.48,,99,0,0.000,-1.50,0,169201,
169201,2025-10-31,1.761,22.200,2025-10-31,1.7101,2025-10-31,1.6995,,-0.62,2.98,,99,0,0.000,-2.61,0,169201,
169201,2025-11-03,1.742,11.300,2025-11-03,1.7203,2025-11-03,1.7132,,-0.41,1.26,,97,-2,-2.020,0.18,0,169201,
169201,2025-11-04,1.706,27.990,2025-11-04,1.6866,2025-11-04,1.7130,,1.57,1.15,,98,1,1.030,-0.42,0,169201,
169201,2025-11-05,1.674,16.260,2025-11-05,1.6636,2025-11-05,1.6850,,1.29,0.63,,99,1,1.020,-0.09,0,169201,
169201,2025-11-06,1.733,25.090,2025-11-06,1.6758,2025-11-06,1.7304,,3.26,3.41,,99,0,0.000,4.02,0,169201,
169201,2025-11-07,1.69,4.470,2025-11-07,1.6774,2025-11-07,1.6705,,-0.41,0.75,,99,0,0.000,-0.31,0,169201,
169201,2025-11-10,1.668,1.490,2025-11-10,1.6867,2025-11-10,1.6872,,0.03,-1.11,,99,0,0.000,0.59,0,169201,
169201,2025-11-11,1.684,2.320,2025-11-11,1.6719,2025-11-11,1.6636,,-0.50,0.72,,99,0,0.000,-1.37,0,169201,
169201,2025-11-12,1.684,12.180,2025-11-12,1.6801,2025-11-12,1.6715,,-0.51,0.23,,97,-2,-2.020,-0.02,0,169201,
169201,2025-11-13,1.687,8.220,2025-11-13,1.7208,2025-11-13,1.6970,,-1.38,-1.96,,97,0,0.000,1.01,0,169201,
169201,2025-11-14,1.657,2.110,2025-11-14,1.639,2025-11-14,1.6695,,1.86,1.1,,91,-6,-6.190,-2.98,0,169201,
169201,2025-11-17,1.641,1.230,2025-11-17,1.6494,2025-11-17,1.6306,,-1.14,-0.51,,91,0,0.000,-0.51,0,169201,
169201,2025-11-18,1.636,11.140,2025-11-18,1.5714,2025-11-18,1.6625,,5.80,4.11,,91,0,0.000,0.79,0,169201,
169201,2025-11-19,1.597,13.350,2025-11-19,1.5552,2025-11-19,1.5693,,0.91,2.69,,91,0,0.000,-0.13,0,169201,
169201,2025-11-20,1.568,1.800,2025-11-20,1.5114,2025-11-20,1.5426,,2.06,3.74,,91,0,0.000,-0.81,0,169201,
169201,2025-11-21,1.483,3.050,2025-11-21,1.443,2025-11-21,1.4517,,0.60,2.77,,92,1,1.100,-3.95,0,169201,
169201,2025-11-24,1.47,5.720,2025-11-24,1.4368,2025-11-24,1.4368,,0.00,2.31,,92,0,0.000,-0.43,0,169201,
169201,2025-11-25,1.475,3.570,2025-11-25,1.4489,2025-11-25,1.4502,,0.09,1.8,,93,1,1.090,0.93,0,169201,
169201,2025-11-26,1.491,10.570,2025-11-26,1.4807,2025-11-26,1.4665,,-0.96,0.7,,94,1,1.080,1.22,0,169201,
169201,2025-11-27,1.492,2.540,2025-11-27,1.4795,2025-11-27,1.4755,,-0.27,0.84,,94,0,0.000,-0.35,0,169201,
169201,2025-11-28,1.501,1.510,2025-11-28,1.493,2025-11-28,1.4948,,0.12,0.54,,100,6,6.380,1.04,0,169201,
169201,2025-12-01,1.504,0.820,2025-12-01,1.4836,2025-12-01,1.4958,,0.82,1.38,,102,2,2.000,0.19,0,169201,
169201,2025-12-02,1.48,1.740,2025-12-02,1.4621,2025-12-02,1.4683,,0.42,1.22,,104,2,1.960,-1.03,0,169201,
169201,2025-12-03,1.479,0.910,2025-12-03,1.4448,2025-12-03,1.4633,,1.28,2.37,,104,0,0.000,0.08,0,169201,
169201,2025-12-04,1.481,1.150,2025-12-04,1.4859,2025-12-04,1.4698,,-1.08,-0.33,,105,1,0.960,1.73,0,169201,
169201,2025-12-05,1.485,6.970,2025-12-05,1.4885,2025-12-05,1.4879,,-0.04,-0.24,,105,0,0.000,0.14,0,169201,
169201,2025-12-08,1.512,5.340,2025-12-08,1.523,2025-12-08,1.5268,,0.25,-0.72,,106,1,0.950,2.57,0,169201,
169201,2025-12-09,1.507,3.080,2025-12-09,1.5225,2025-12-09,1.5171,,-0.35,-1.02,,107,1,0.940,-0.39,0,169201,
169201,2025-12-10,1.5,1.680,2025-12-10,1.5112,2025-12-10,1.5173,,0.40,-0.74,,107,0,0.000,-0.34,0,169201,
169201,2025-12-11,1.486,1.380,2025-12-11,1.5017,2025-12-11,1.4929,,-0.59,-1.05,,103,-4,-3.740,-1.21,0,169201,
169201,2025-12-12,1.516,6.390,2025-12-12,1.5473,2025-12-12,1.5184,,-1.87,-2.02,,103,0,0.000,1.11,0,169201,
